Job_name,Company,Region,Salary,Url
儿童心理素质课程教师（实习生）,广州禧豆教育咨询有限公司,广州-海珠区,120元/天,https://jobs.51job.com/guangzhou-hzq/118320414.html?s=01&t=0
初中语文老师,丰城市松鼠文化艺术培训有限公司,异地招聘,3-7千/月,https://jobs.51job.com/yichune/119490857.html?s=01&t=0
学习管理师,深圳市关键词教育股份有限公司广州...,广州-增城,0.6-1万/月,https://jobs.51job.com/guangzhou-zc/115046201.html?s=01&t=0
新媒体运营/文案策划,宁波鄞州硕学教育培训学校,宁波-海曙区,4-6千/月,https://jobs.51job.com/ningbo-hsq/86159040.html?s=01&t=0
英语教研员,扬州市星火教育咨询有限公司,扬州,0.8-1.2万/月,https://jobs.51job.com/yangzhou/116606513.html?s=01&t=0
教育学教师,四川文轩职业学院,成都-大邑县,4.5-6千/月,https://jobs.51job.com/chengdu-dyx/119634379.html?s=01&t=0
链家实习生,上海链家,上海-浦东新区,6-8千/月,https://jobs.51job.com/shanghai-pdxq/114426531.html?s=01&t=0
广告创意经理,广州闪闪互联品牌管理有限公司,广州-海珠区,1-1.5万/月,https://jobs.51job.com/guangzhou-hzq/117519246.html?s=01&t=0
注意力课程教师,珠海市科思培训中心有限公司,异地招聘,4-8千/月,https://jobs.51job.com/zhuhai-xzq/116168313.html?s=01&t=0
人事助理HR助理,昆山加拿大国际学校,昆山,4.5-6千/月,https://jobs.51job.com/kunshan/119498073.html?s=01&t=0
情感顾问导师,广州脑机互联网络科技有限公司,广州-海珠区,1-1.5万/月,https://jobs.51job.com/guangzhou-hzq/116370369.html?s=01&t=0
课程顾问,大连美吉姆教育科技股份有限公司,广州-白云区,0.6-1.2万/月,https://jobs.51job.com/guangzhou-byq/115116317.html?s=01&t=0
学习管理师（汉阳四新校区）,腾跃教育-托马斯英语,武汉-汉阳区,4-8千/月,https://jobs.51job.com/wuhan-hyq/119699909.html?s=01&t=0
校长助理,广州奥博教育咨询有限公司,异地招聘,1-1.5万/月,https://jobs.51job.com/foshan/113827748.html?s=01&t=0
人力资源总监,尚医邦康医院管理有限公司,武汉-江岸区,15-20万/年,https://jobs.51job.com/wuhan-jaq/119103694.html?s=01&t=0
招聘专员（正大集团）,青岛正大有限公司,青岛-即墨区,3-4千/月,https://jobs.51job.com/qingdao-jmq/116388561.html?s=01&t=0
人事主管,四川缪氏现代农业发展有限公司,广安,4-5千/月,https://jobs.51job.com/guangan/114609441.html?s=01&t=0
初高中语文老师,湖南华鑫易学堂教育咨询有限公司,长沙-岳麓区,6-8千/月,https://jobs.51job.com/changsha-ylq/107708612.html?s=01&t=0
学生学业生涯规划师,杭州市上城区秦学教育培训学校,杭州-上城区,1.5-2万/月,https://jobs.51job.com/hangzhou-scq/115930315.html?s=01&t=0
哥弟品牌企业文化/员工关系专家,哥弟—广州集集时尚服装有限公司,广州-天河区,0.8-1.5万/月,https://jobs.51job.com/guangzhou-thq/104641708.html?s=01&t=0
培训经理,上海聚水潭网络科技有限公司,嘉兴,0.6-1万/月,https://jobs.51job.com/jiaxing/102516595.html?s=01&t=0
人力资源部培训生,华润怡宝饮料（中国）有限公司,深圳-南山区,6-8千/月,https://jobs.51job.com/shenzhen-nsq/119352586.html?s=01&t=0
敢于突破自我，乐有家平台任您高飞,深圳市乐有家控股集团有限公司,中山,0.8-1万/月,https://jobs.51job.com/zhongshan/119510362.html?s=01&t=0
高级招聘专员（互联网IT方向）,信泰（福建）科技有限公司,异地招聘,5-8千/月,https://jobs.51job.com/xiamen/115105330.html?s=01&t=0
会所经理,深圳市新世界集团有限公司,深圳,0.8-1万/月,https://jobs.51job.com/shenzhen/119959344.html?s=01&t=0
行政人事经理,成都旭和房地产开发有限公司,异地招聘,10-20万/年,https://jobs.51job.com/bijie/115024681.html?s=01&t=0
中小学数学老师,成都精英教育培训中心,成都-武侯区,150元/小时,https://jobs.51job.com/chengdu-whq/111086004.html?s=01&t=0
招聘专员,深圳市丰润达科技有限公司,深圳,6-8千/月,https://jobs.51job.com/shenzhen/109475213.html?s=01&t=0
电销专员/DCC专员,广州市芳村时利和汽车销售服务有限...,广州-荔湾区,4-8千/月,https://jobs.51job.com/guangzhou-lwq/109538568.html?s=01&t=0
游戏ui,武汉久石互动网络信息有限公司,武汉-武昌区,0.7-1.2万/月,https://jobs.51job.com/wuhan-wcq/111201317.html?s=01&t=0
课程销售顾问（五险一金）,广西南宁桃李园教育咨询有限责任公...,桂林,5-8千/月,https://jobs.51job.com/guilin/108118627.html?s=01&t=0
人力资源经理,泉州循墨房地产代理有限公司,泉州,0.8-1万/月,https://jobs.51job.com/quanzhou/115714207.html?s=01&t=0
高级测评顾问,四川锦国人力资源管理有限公司,成都-高新区,6-8千/月,https://jobs.51job.com/chengdu-gxq/118241053.html?s=01&t=0
0经验大学生实习生乐有家6K起,深圳市乐有家控股集团有限公司,广州-白云区,0.6-1.2万/月,https://jobs.51job.com/guangzhou-byq/118754850.html?s=01&t=0
英语助教,南昌市思励教育科技有限公司,南昌-青山湖区,3-4.5千/月,https://jobs.51job.com/nanchang-qshq/116015477.html?s=01&t=0
课程顾问,福州仓山易加满培训中心有限公司,福州-仓山区,6-8千/月,https://jobs.51job.com/fuzhou-csq/117618340.html?s=01&t=0
高端房地产销售精英,武汉兴万居房屋经纪有限公司,武汉-武昌区,0.6-1万/月,https://jobs.51job.com/wuhan-wcq/113439802.html?s=01&t=0
前台老师,东莞市九雅文化传播有限公司,东莞-东城区,4.5-6千/月,https://jobs.51job.com/dongguan-dcq/119045953.html?s=01&t=0
员工关系主管,天阳地产有限公司,杭州-拱墅区,20-30万/年,https://jobs.51job.com/hangzhou-gsq/119937840.html?s=01&t=0
Z学习管理师+五险（张家山）,芜湖学志教育咨询服务有限公司,芜湖,3-4.5千/月,https://jobs.51job.com/wuhu/112744948.html?s=01&t=0
新年工作首选-高薪销售置业,福建麦田房产总部,福州-台江区,5-8千/月,https://jobs.51job.com/fuzhou-tjq/119770532.html?s=01&t=0
新房销售（4000-5000底薪+高提成）,厦门链家宝业房地产经纪有限公司第...,厦门,0.6-1.5万/月,https://jobs.51job.com/xiamen/116451259.html?s=01&t=0
组织发展经理,海豚传媒股份有限公司,武汉-洪山区,0.7-1万/月,https://jobs.51job.com/wuhan-hsq/116209739.html?s=01&t=0
母婴保育护理讲师,普宁市中博职业技术学校,揭阳,4.5-8千/月,https://jobs.51job.com/jieyang/119309125.html?s=01&t=0
教务老师（上市公司+五险一金),广州粤嵌通信科技股份有限公司,广州-黄埔区,5-8千/月,https://jobs.51job.com/guangzhou-hpq/97787794.html?s=01&t=0
招聘经理,鼎晟创新发展（深圳）有限公司,深圳,1-1.8万/月,https://jobs.51job.com/shenzhen/111992444.html?s=01&t=0
人力资源专员/培训师,浙江一鸣食品股份有限公司,温州,4.5-6千/月,https://jobs.51job.com/wenzhou/119031337.html?s=01&t=0
招商运营主管,金基集团南京城市公司,南京-秦淮区,1.5-2万/月,https://jobs.51job.com/nanjing-qhq/119908777.html?s=01&t=0
行政人事总监,广州市筑意空间装饰设计工程有限公...,广州-海珠区,1-1.5万/月,https://jobs.51job.com/guangzhou-hzq/118488062.html?s=01&t=0
团委工作专员（机关项目）,深圳市特发政务服务有限公司武汉分...,武汉-东湖新技...,4.5-5千/月,https://jobs.51job.com/wuhan-dhxjs/112755843.html?s=01&t=0
淘宝/天猫/京东售后客服,黑白调（北京）家居用品有限公司,杭州-滨江区,0.5-1万/月,https://jobs.51job.com/hangzhou-bjq/111310999.html?s=01&t=0
招商主管,巢湖万达广场商业管理有限公司,合肥-巢湖市,4.5-6千/月,https://jobs.51job.com/hefei-chs/98303664.html?s=01&t=0
客户经理/销售经理,维恩贝特科技有限公司,深圳-福田区,0.8-1万/月,https://jobs.51job.com/shenzhen-ftq/119856261.html?s=01&t=0
综合部长,海南全景建筑科技有限公司,异地招聘,4-4.5千/月,https://jobs.51job.com/haikou/113919729.html?s=01&t=0
科学教育研究员,广州智迈汇科技有限公司,广州-番禺区,0.8-1万/月,https://jobs.51job.com/guangzhou-pyq/119882944.html?s=01&t=0
用户体验优化师（电商）,广州透真生物科技有限公司,广州-白云区,0.8-1万/月,https://jobs.51job.com/guangzhou-byq/116813524.html?s=01&t=0
课程顾问（三八广场校区）(J13859),学大教育大连分公司,大连-沙河口区,6-8千/月,https://jobs.51job.com/dalian-shkq/114499329.html?s=01&t=0
实习生,万宝盛华企业管理咨询（上海）有限...,上海-长宁区,2-4千/月,https://jobs.51job.com/shanghai-cnq/119327138.html?s=01&t=0
人才发展岗,德诚黄金集团有限公司,福州-长乐市,0.6-1万/月,https://jobs.51job.com/fuzhou-cls/119113351.html?s=01&t=0
心理咨询师（残疾人专岗）,聚思鸿信息技术服务（大连）有限公...,大连-沙河口区,4.5-6千/月,https://jobs.51job.com/dalian-shkq/119700641.html?s=01&t=0
产品经理/主管,珠海视新医用科技有限公司,珠海-香洲区,0.7-1万/月,https://jobs.51job.com/zhuhai-xzq/117574532.html?s=01&t=0
培训讲师（护理/老年护理/康复）,浙江柏庭养老管理有限公司,宁波-高新区,5-7千/月,https://jobs.51job.com/ningbo-gx/108673440.html?s=01&t=0
大师辅-班主任,珠海市全程教育有限公司,珠海-香洲区,6-8千/月,https://jobs.51job.com/zhuhai-xzq/109624695.html?s=01&t=0
用户体验设计师,筑客网络技术（上海）有限公司,上海-黄浦区,1-1.5万/月,https://jobs.51job.com/shanghai-hpq/119297561.html?s=01&t=0
人力资源主管,佛山市铁人环保科技有限公司,佛山,6-8千/月,https://jobs.51job.com/foshan/119882702.html?s=01&t=0
淘宝运营专员,宁波泛泛服饰有限公司,宁波,4-8千/月,https://jobs.51job.com/ningbo/91932952.html?s=01&t=0
人力资源总监,重庆市中天电子废弃物处理有限公司...,重庆-大足区,1-1.5万/月,https://jobs.51job.com/chongqing-dzq/119788185.html?s=01&t=0
学习管理师（大理）,昆明五华金诺补习学校,大理,4.5-6千/月,https://jobs.51job.com/dali/109930246.html?s=01&t=0
干部管理岗,浙江民泰商业银行股份有限公司,杭州,8-15万/年,https://jobs.51job.com/hangzhou/114007050.html?s=01&t=0
数学老师,北大青鸟阜阳校区,异地招聘,0.8-1万/月,https://jobs.51job.com/fuyang/110651130.html?s=01&t=0
按揭专员,恒大地产集团（深圳）有限公司,异地招聘,0.7-1.4万/月,https://jobs.51job.com/zhuhai-xzq/70515530.html?s=01&t=0
客户关系岗（风险控制管理）,越秀地产北方区域公司,青岛-李沧区,1-1.5万/月,https://jobs.51job.com/qingdao-lcq/119851005.html?s=01&t=0
培训讲师（广州）,广东邦宝益智玩具股份有限公司,广州-越秀区,0.7-1.5万/月,https://jobs.51job.com/guangzhou-yxq/109947495.html?s=01&t=0
行政助理（实习生）,四川徽记食品股份有限公司,成都-金牛区,2-4千/月,https://jobs.51job.com/chengdu-jnq/119630056.html?s=01&t=0
保育员,億·禾林国际儿童成长中心,南通,2-3千/月,https://jobs.51job.com/nantong/118849584.html?s=01&t=0
GFP01猎头实习生,苏州金色未来信息咨询股份有限公司...,苏州-高新区,120元/天,https://jobs.51job.com/suzhou-gxq/114411758.html?s=01&t=0
驻地培训助理,汉臣氏（沈阳）儿童制品有限公司,异地招聘,4.5-5千/月,https://jobs.51job.com/beijing/119646475.html?s=01&t=0
招聘培训主管,华讯方舟科技有限公司,深圳-南山区,0.8-1.5万/月,https://jobs.51job.com/shenzhen-nsq/119883279.html?s=01&t=0
人事行政专员/春节长/氛围好,合肥盛文优路教育科技有限公司,异地招聘,3-5千/月,https://jobs.51job.com/chuzhou/119187664.html?s=01&t=0
招生老师（杨家坪）,重庆市九龙坡区思玛德教育培训学校...,重庆-九龙坡区,6-8千/月,https://jobs.51job.com/chongqing-jlpq/115412321.html?s=01&t=0
特教老师（幼儿教师）,深圳市子曰教育发展有限公司合肥分...,南京-秦淮区,4.3-7千/月,https://jobs.51job.com/nanjing-qhq/116525025.html?s=01&t=0
品牌策划经理,广东皮阿诺科学艺术家居股份有限公...,异地招聘,1-1.5万/月,https://jobs.51job.com/zhongshan/106634281.html?s=01&t=0
初高中理科和文科老师,杭州提分教育咨询有限公司,杭州-西湖区,0.8-1万/月,https://jobs.51job.com/hangzhou-xhq/112422524.html?s=01&t=0
初中语文老师,晓乐教育,苏州,6-8千/月,https://jobs.51job.com/suzhou/119958018.html?s=01&t=0
大学辅导员,郑州梦工场教育科技有限公司,安阳,4-6千/月,https://jobs.51job.com/anyang/119957904.html?s=01&t=0
HRBP,重庆信科设计有限公司,拉萨,6-8千/月,https://jobs.51job.com/lhasa/119957829.html?s=01&t=0
人才发展专员,芜湖宏景电子股份有限公司,芜湖,4.5-6千/月,https://jobs.51job.com/wuhu/119957357.html?s=01&t=0
咨询师,蓝海鸿升（北京）教育科技发展有限...,泰安,3-6千/月,https://jobs.51job.com/taian/119956878.html?s=01&t=0
EAP项目经理,中智关爱通（上海）科技股份有限公...,上海-徐汇区,0.5-1万/月,https://jobs.51job.com/shanghai-xhq/115828466.html?s=01&t=0
学习管理师班主任（斗门）,珠海星火教育科技有限公司,珠海,0.6-1万/月,https://jobs.51job.com/zhuhai/104578651.html?s=01&t=0
游戏UI设计师（主）,广州伊欧网络科技有限公司,广州-天河区,1.5-1.6万/月,https://jobs.51job.com/guangzhou-thq/114403346.html?s=01&t=0
销售经理（高底薪+高提成）,湖南优美科技发展有限公司,长沙-天心区,0.6-1.2万/月,https://jobs.51job.com/changsha-txq/109147871.html?s=01&t=0
组织绩效专家-COE,广州侠客行文化传播有限公司,广州-天河区,1.5-2万/月,https://jobs.51job.com/guangzhou-thq/116712907.html?s=01&t=0
HRBP(市场营销),苏州泽璟生物制药股份有限公司,昆山,0.8-1.2万/月,https://jobs.51job.com/kunshan/119476428.html?s=01&t=0
学习管理师,厦门市思明区育仁书院课外培训中心...,厦门,0.5-1万/月,https://jobs.51job.com/xiamen/118248209.html?s=01&t=0
人事经理,上海鸿涛纸制品有限公司,上海-浦东新区,0.8-1.5万/月,https://jobs.51job.com/shanghai-pdxq/108918797.html?s=01&t=0
心理咨询师,成都圣安米悦心理咨询有限公司,成都-锦江区,1.5-2万/月,https://jobs.51job.com/chengdu-jjq/119563608.html?s=01&t=0
课程产品经理,成都华新文登教育咨询有限公司,成都-锦江区,0.7-1万/月,https://jobs.51job.com/chengdu-jjq/119831713.html?s=01&t=0
央企诚聘新农合专员,中国人寿保险股份有限公司郑州市航...,郑州-管城回族...,6-8千/月,https://jobs.51job.com/guanchenghuizuqu/113350036.html?s=01&t=0
人力资源咨询师,广东众垒管理咨询有限公司,异地招聘,1.2-2.5万/月,https://jobs.51job.com/foshan-sdq/118797926.html?s=01&t=0
心理咨询师,五指山仁商基业有限公司,异地招聘,6-8千/月,https://jobs.51job.com/wuzhishan/116845981.html?s=01&t=0
综合管理部主管,沈阳自动化研究所（昆山）智能装备...,沈阳-浑南区,6-9千/月,https://jobs.51job.com/shenyang-hnq/118874749.html?s=01&t=0
员工心理辅导咨询师,上海宝颜实业有限公司,上海,0.8-1.3万/月,https://jobs.51job.com/shanghai/116827059.html?s=01&t=0
人事行政专员,广州超音速自动化科技股份有限公司...,广州,4.5-6千/月,https://jobs.51job.com/guangzhou/116347538.html?s=01&t=0
门店导购,无锡云迈科技有限公司,无锡-梁溪区,0.8-1万/月,https://jobs.51job.com/wuxi-lxq/114466402.html?s=01&t=0
小初高心理辅导老师,湖北龙腾祥云文化传播有限公司,武汉-江岸区,4-8千/月,https://jobs.51job.com/wuhan-jaq/117456114.html?s=01&t=0
招聘专员/主管或环评专员/主管,珠海蓝冠电子科技有限公司,珠海-斗门区,6-8千/月,https://jobs.51job.com/zhuhai-dmq/119057632.html?s=01&t=0
培训经理/主管,浙江德康医疗器械有限公司,嘉兴,1-2万/月,https://jobs.51job.com/jiaxing/112566039.html?s=01&t=0
人力资源专员,陕西福迪汽车贸易有限公司,西安-未央区,3-4.5千/月,https://jobs.51job.com/xian-wyq/67819428.html?s=01&t=0
市场研究员,深圳市采纳品牌营销顾问有限公司,深圳-福田区,0.8-1万/月,https://jobs.51job.com/shenzhen-ftq/40013410.html?s=01&t=0
客服助理,咸宁万达广场商业管理有限公司,咸宁,3-4.5千/月,https://jobs.51job.com/xianning/114770922.html?s=01&t=0
课程顾问主管/CCM,杭州轩捷文化传播有限公司,杭州-上城区,1.5-2万/月,https://jobs.51job.com/hangzhou-scq/118439667.html?s=01&t=0
特殊教育老师,胶南红黄蓝亲子园,青岛-黄岛区,4-8千/月,https://jobs.51job.com/qingdao-hdq/118428331.html?s=01&t=0
金色雨林儿童学习能力中心教师,黑龙江天锐华泰文化传播有限公司,哈尔滨-道里区,3-4.5千/月,https://jobs.51job.com/hadongbin-dlq/115038136.html?s=01&t=0
大客户主管,深圳市卓宝科技股份有限公司深圳分...,深圳-南山区,6-8千/月,https://jobs.51job.com/shenzhen-nsq/119536937.html?s=01&t=0
（泰州）学习管理师(J13604),扬州学大教育培训中心,泰州,3-6千/月,https://jobs.51job.com/taizhou/119803079.html?s=01&t=0
实习班主任,成都新学文化传播有限公司,成都-成华区,2-4千/月,https://jobs.51job.com/chengdu-chq/118989040.html?s=01&t=0
课程顾问+无责底薪+包住宿+五险,杭州爱秀教育咨询有限公司,杭州-江干区,0.6-1.1万/月,https://jobs.51job.com/hangzhou-jgq/117154921.html?s=01&t=0
营销总监,星创置业集团有限公司,杭州-江干区,2-2.5万/月,https://jobs.51job.com/hangzhou-jgq/115678583.html?s=01&t=0
人事行政主管,广州市粤宝化工科技有限公司,广州-天河区,6-8千/月,https://jobs.51job.com/guangzhou-thq/119004169.html?s=01&t=0
员工关系主管/人事主管,广东明世教育集团有限公司,广州-番禺区,0.8-1万/月,https://jobs.51job.com/guangzhou-pyq/117653188.html?s=01&t=0
人事专员/BP,四川书亦餐饮管理有限公司,成都-武侯区,4-6千/月,https://jobs.51job.com/chengdu-whq/117276679.html?s=01&t=0
营销培训讲师,重庆智多猩教育科技有限公司,重庆-南岸区,6-8千/月,https://jobs.51job.com/chongqing-naq/119029274.html?s=01&t=0
小学初中英语老师,惠州仲恺高新区行知教育培训中心,惠州,4-8千/月,https://jobs.51job.com/huizhou/117901515.html?s=01&t=0
托育中心园长,成都嘉盈文泰教育咨询有限公司,成都-高新区,1-1.5万/月,https://jobs.51job.com/chengdu-gxq/119507917.html?s=01&t=0
置业顾问大智路底薪常有高提成,武汉荣邦房地产经纪有限责任公司,武汉-江岸区,0.8-1万/月,https://jobs.51job.com/wuhan-jaq/119380007.html?s=01&t=0
微信/抖音/新媒体运营,上海问问网络科技有限公司,长沙-岳麓区,4-7千/月,https://jobs.51job.com/changsha-ylq/119344162.html?s=01&t=0
用户研究专员,快乐购有限责任公司,长沙-开福区,0.8-1万/月,https://jobs.51job.com/changsha-kfq/119856596.html?s=01&t=0
销售执行官,东莞市春福润茶叶有限公司,东莞-常平镇,0.8-1万/月,https://jobs.51job.com/dongguan-cpz/119956154.html?s=01&t=0
人事主管,福建越众科技发展有限公司,福州-鼓楼区,6-8千/月,https://jobs.51job.com/fuzhou-glq/115574687.html?s=01&t=0
室内设计经理,金地商置集团有限公司,南京,1.5-2万/月,https://jobs.51job.com/nanjing/92602796.html?s=01&t=0
文案策划,游艺春秋网络科技（北京）有限公司...,北京-海淀区,0.5-1万/月,https://jobs.51job.com/beijing-hdq/51783227.html?s=01&t=0
人力资源专员,佛山市南海区太川包装机械有限公司...,佛山-南海区,3.5-6千/月,https://jobs.51job.com/foshan-nhq/114701066.html?s=01&t=0
人事行政主管,中山东蓓塑料制品有限公司,深圳-南山区,5-8千/月,https://jobs.51job.com/shenzhen-nsq/119907499.html?s=01&t=0
初小数学老师+快速入职排课,无锡纳优思教育培训中心有限公司,苏州,6-8千/月,https://jobs.51job.com/suzhou/84867683.html?s=01&t=0
人力资源经理,锐仕方达（北京）人力资源顾问有限...,深圳-福田区,1.5-2万/月,https://jobs.51job.com/shenzhen-ftq/118987062.html?s=01&t=0
美术助教,佛山市童乐嘉文化策划有限公司,佛山,3-5千/月,https://jobs.51job.com/foshan/92096859.html?s=01&t=0
营运人力发展主管（20年集团）,长沙凯源珊珊商贸连锁管理有限公司...,长沙-芙蓉区,3-5千/月,https://jobs.51job.com/changsha-frq/101957780.html?s=01&t=0
HRC&B-Sr.HRSpecialist(J13777),上海合全药物研发有限公司,上海-浦东新区,1-1.5万/月,https://jobs.51job.com/shanghai-pdxq/119217722.html?s=01&t=0
人力资源主管,速狗电子商务（佛山）有限公司,异地招聘,0.8-1.5万/月,https://jobs.51job.com/foshan-sdq/117157414.html?s=01&t=0
人力资源经理（人员发展与培训）,江苏微云人工智能有限公司,南京-秦淮区,0.8-1.5万/月,https://jobs.51job.com/nanjing-qhq/119516610.html?s=01&t=0
员工关系专员,浙江保利物业管理有限公司,杭州,4.5-5.2千/月,https://jobs.51job.com/hangzhou/117187839.html?s=01&t=0
UI设计工程师,龙马智芯（珠海横琴）科技有限公司...,珠海-香洲区,1-1.8万/月,https://jobs.51job.com/zhuhai-xzq/106536342.html?s=01&t=0
人力行政经理-杭州,宁波中梁物业服务有限公司,异地招聘,20-30万/年,https://jobs.51job.com/hangzhou/111751887.html?s=01&t=0
人事行政主管,广州市来利洪饼业有限公司RD（瑞达...,广州-白云区,5-7千/月,https://jobs.51job.com/guangzhou-byq/106932685.html?s=01&t=0
教学负责人（BCBA）,青岛政建投资集团有限公司,异地招聘,2-5万/月,https://jobs.51job.com/qingdao-cyq/119188994.html?s=01&t=0
人事主管,广州市花序生物科技有限公司,广州-番禺区,0.6-1.2万/月,https://jobs.51job.com/guangzhou-pyq/108749851.html?s=01&t=0
培训经理/专员,重庆金科房地产开发有限公司,重庆,15-30万/年,https://jobs.51job.com/chongqing/107870968.html?s=01&t=0
挑战高薪/未来总裁/收入6位数,深圳市乐有家控股集团有限公司,深圳-龙岗区,0.8-1万/月,https://jobs.51job.com/shenzhen-lgq/115499205.html?s=01&t=0
小学、初中科学老师,杭州川博教育咨询有限公司,杭州-江干区,8-15万/年,https://jobs.51job.com/hangzhou-jgq/105981496.html?s=01&t=0
市场担当,三艾人才咨询（上海）有限公司,上海-徐汇区,0.8-1万/月,https://jobs.51job.com/shanghai-xhq/50623438.html?s=01&t=0
班主任,柳梧新区励学教育科技有限公司北京...,许昌,2-4千/月,https://jobs.51job.com/xuchang/109461946.html?s=01&t=0
高端VIP红娘5000底薪高提成福利,武汉巴图科技有限公司,武汉-武昌区,0.8-1万/月,https://jobs.51job.com/wuhan-wcq/119495563.html?s=01&t=0
课程销售顾问,张家港市长颈鹿美语,张家港,0.6-1.2万/月,https://jobs.51job.com/zhangjiagang/118834245.html?s=01&t=0
薪酬绩效专员,海盟控股集团有限公司,杭州-萧山区,5-8千/月,https://jobs.51job.com/hangzhou-xsq/119724736.html?s=01&t=0
健康管理师,太平养老产业投资有限公司,上海,0.8-1万/月,https://jobs.51job.com/shanghai/119731937.html?s=01&t=0
活动策划执行,广州顶益食品有限公司南宁分公司,三亚,4-6千/月,https://jobs.51job.com/sanya/117331407.html?s=01&t=0
中小学英语老师,深圳市学为方文化发展有限公司,深圳-龙岗区,0.8-1万/月,https://jobs.51job.com/shenzhen-lgq/113716478.html?s=01&t=0
高级招聘经理,福州量子中金数码技术有限公司,福州-晋安区,0.6-1万/月,https://jobs.51job.com/fuzhou-jaq/119365929.html?s=01&t=0
行政人力资源主管,蓬溪置凯置业有限公司,异地招聘,14-26万/年,https://jobs.51job.com/suining/115744107.html?s=01&t=0
少儿英语教学主管,励步英语,武汉-江汉区,0.6-1万/月,https://jobs.51job.com/wuhan-jhq/103230251.html?s=01&t=0
人力资源实习生,四川远鸿物业管理有限公司温江分公...,成都-双流区,2-3千/月,https://jobs.51job.com/chengdu-slq/104486065.html?s=01&t=0
人才发展专家（TD）,上海识装信息科技有限公司,上海-杨浦区,2.5-5万/月,https://jobs.51job.com/shanghai-ypq/117533987.html?s=01&t=0
书法老师,杭州市萧山区和润教育培训学校,杭州-萧山区,0.4-1万/月,https://jobs.51job.com/hangzhou-xsq/117902889.html?s=01&t=0
人事专员,桂林电器科学研究院有限公司,异地招聘,3-4.5千/月,https://jobs.51job.com/guilin/118486374.html?s=01&t=0
子公司经理,重庆啄木鸟网络科技有限公司,重庆-渝北区,1-1.8万/月,https://jobs.51job.com/chongqing-ybq/117118244.html?s=01&t=0
高级招聘专员,常州欧尔孚特国际贸易有限公司,常州-武进区,0.5-1万/月,https://jobs.51job.com/changzhou-wjq/119662390.html?s=01&t=0
英语助教老师（高薪诚聘+包住+双休+补贴）,小新星国际教育武汉东湖高新校区,武汉-洪山区,4.5-6千/月,https://jobs.51job.com/wuhan-hsq/106226791.html?s=01&t=0
小学老师,义乌市鸿毅校外教育辅导站有限公司...,义乌,4.5-6千/月,https://jobs.51job.com/yiwu/103915332.html?s=01&t=0
社工中心主任,武汉市锦通兴人力资源服务有限公司...,武汉-东西湖区,4.5-6千/月,https://jobs.51job.com/wuhan-dxhq/119881275.html?s=01&t=0
人力资源专员,湖北钟祥牧原养殖有限公司,荆门,0.5-1万/月,https://jobs.51job.com/jingmen/119077118.html?s=01&t=0
课程顾问-通州金沙,南通市崇川区华贤课外培训中心有限...,异地招聘,4-8千/月,https://jobs.51job.com/nantong/119171312.html?s=01&t=0
行政人力总监,广东天泰控股集团有限公司,广州-越秀区,30-40万/年,https://jobs.51job.com/guangzhou-yxq/119944213.html?s=01&t=0
初中英语老师,徐州乂学教育科技有限公司,徐州,6-8千/月,https://jobs.51job.com/xuzhou/119272184.html?s=01&t=0
情感咨询师,广州我知你心文化传播有限公司,广州-白云区,1-3万/月,https://jobs.51job.com/guangzhou-byq/111537065.html?s=01&t=0
培训讲师,深圳市原力探索户外教育有限公司,深圳-南山区,0.8-1.5万/月,https://jobs.51job.com/shenzhen-nsq/118183585.html?s=01&t=0
招聘经理,绵阳正邦养殖有限公司,异地招聘,6-8千/月,https://jobs.51job.com/mianyang/119572155.html?s=01&t=0
心理咨询师助理/助理文职,埃摩森人才服务（上海）有限公司,上海-黄浦区,4.5-6千/月,https://jobs.51job.com/shanghai-hpq/119270668.html?s=01&t=0
课程顾问,扬州市新北雅培训中心有限公司,扬州,3-4.5千/月,https://jobs.51job.com/yangzhou/112528638.html?s=01&t=0
绘本编辑,浙江佳教玩具有限公司,嘉兴,6-8千/月,https://jobs.51job.com/jiaxing/119078400.html?s=01&t=0
课程销售顾问（铁西龙之梦校区）,美国悦宝园早教中心,沈阳-铁西区,0.4-1.5万/月,https://jobs.51job.com/shenyang-txq/117904552.html?s=01&t=0
助理顾问（硕士）,安迪曼咨询,无锡-滨湖区,4.5-6千/月,https://jobs.51job.com/wuxi-bhq/104581308.html?s=01&t=0
少儿英语老师,深圳市知初教育有限公司,深圳-福田区,0.8-1.5万/月,https://jobs.51job.com/shenzhen-ftq/117634585.html?s=01&t=0
语文老师,黄石市欢乐堡奇尔培训学校,黄石,4.5-6千/月,https://jobs.51job.com/huangshi/119151104.html?s=01&t=0
招聘经理,武汉天晴干细胞有限公司,武汉-汉阳区,6-8千/月,https://jobs.51job.com/wuhan-hyq/105349137.html?s=01&t=0
高薪诚聘人事总监,武汉优品易捷商贸有限公司,武汉-东湖新技...,1-1.5万/月,https://jobs.51job.com/wuhan-dhxjs/107504561.html?s=01&t=0
选培员,星火教育集团温州分公司,温州,0.8-1.5万/月,https://jobs.51job.com/wenzhou/116062141.html?s=01&t=0
人力资源运营经理,四川星慧集团,成都-高新区,10-18万/年,https://jobs.51job.com/chengdu-gxq/118911074.html?s=01&t=0
项目主管,上海百特教育咨询中心,上海-普陀区,6-8千/月,https://jobs.51job.com/shanghai-ptq/119954988.html?s=01&t=0
