Job_name,Company,Region,Salary,Job_Category,Welfare,Edu_require,Experience,Url
东营区|八分场大型幼儿园,东营小桔灯教育培训学校有限公司,东营,3000-5000元/月,幼教/早教,"五险一金,包住,包吃",中专,不限,https://dy.58.com/zhuanye/23088405321631x.shtml?psid=135661467207009320155923610&entinfo=23088405321631_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
西城|感统训练师幼教类,东营倍优教育培训学校有限公司,东营,2500-5000元/月,幼教/早教,"求职保障,五险一金,话补,加班补助,包住",大专,不限,https://dy.58.com/zhuanye/39936440413348x.shtml?psid=135661467207009320155923610&entinfo=39936440413348_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
东营区|幼少儿英语教师,小新星国际教育集团东营校区,东营,3000-6000元/月,教师/助教,"五险一金,交通补助,加班补助,话补,房补",大专,不限,https://dy.58.com/zhuanye/39456030288026x.shtml?psid=135661467207009320155923610&entinfo=39456030288026_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
东营区|书法美术老师,东营隆翔教育培训有限公司,东营,面议,教师/助教,"五险一金,包吃,包住,周末双休,话补",不限,不限,https://dy.58.com/zhuanye/25670930718649x.shtml?psid=135661467207009320155923610&entinfo=25670930718649_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
西城|幼教老师,东营市宏远广告装饰有限责任公司,东营,面议,幼教/早教,"话补,饭补",大专,不限,https://dy.58.com/zhuanye/39401285215912x.shtml?psid=135661467207009320155923610&entinfo=39401285215912_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
东城|托班教师,东营娃娃家教育服务有限公司,东营,面议,教师/助教,"包住,加班补助,五险一金",大专,不限,https://dy.58.com/zhuanye/39281590059035x.shtml?psid=135661467207009320155923610&entinfo=39281590059035_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
东营区|幼教老师,东营瀚思教育科技有限公司,东营,3000-6000元/月,幼教/早教,"五险一金,包住,周末双休",大专,不限,https://dy.58.com/zhuanye/31784184227124x.shtml?psid=135661467207009320155923610&entinfo=31784184227124_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
东营区|高薪聘请机器人教师,东营市育硕教育科技有限公司,东营,3000-6000元/月,教师/助教,"五险一金,房补,话补,交通补助,加班补助",中专,不限,https://dy.58.com/zhuanye/37534988905870x.shtml?psid=135661467207009320155923610&entinfo=37534988905870_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
西城|东职幼教就业单位,东营区超级宝贝儿童摄影馆,东营,面议,幼教/早教,包住,不限,不限,https://dy.58.com/zhuanye/36019528778899x.shtml?psid=135661467207009320155923610&entinfo=36019528778899_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
东营|中国人寿招聘内勤岗位,中国人寿东营城区营销总部,东营,面议,保险内勤,None,本科,不限,https://dy.58.com/zpjinrongbaoxian/29239935290563x.shtml?psid=135661467207009320155923610&entinfo=29239935290563_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
西城|教育培训招聘助教幼教,东营凡思教育咨询有限公司,东营,3000-5000元/月,教师/助教,五险一金,本科,1年以下,https://dy.58.com/zhuanye/33266301108938x.shtml?psid=135661467207009320155923610&entinfo=33266301108938_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
河口区|五险高薪诚聘各科教师,东营品博教育信息咨询服务有限公司,东营,面议,教师/助教,五险一金,大专,不限,https://dy.58.com/zhuanye/27824126041680x.shtml?psid=135661467207009320155923610&entinfo=27824126041680_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
东营区|美术教师,东营市艺典儿童艺术咨询有限公司,东营,4000-6000元/月,音乐/美术教师,"五险一金,周末双休,房补",大专,不限,https://dy.58.com/zhuanye/34849747953219x.shtml?psid=135661467207009320155923610&entinfo=34849747953219_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
东营区|幼少儿英语教师/助教,小新星国际教育集团东营校区,东营,3000-6000元/月,教师/助教,"五险一金,交通补助,加班补助,话补,房补",大专,不限,https://dy.58.com/zhuanye/39456038029856x.shtml?psid=135661467207009320155923610&entinfo=39456038029856_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
东营区|高薪聘请机器人教育顾问,东营市育硕教育科技有限公司,东营,3000-6000元/月,销售其他,"五险一金,房补,话补,交通补助,加班补助",中专,不限,https://dy.58.com/yewu/37535011424038x.shtml?psid=135661467207009320155923610&entinfo=37535011424038_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_135661467207009320155923610&tjfrom=pc_list_left_pt__135661467207009320155923610__117382526205132800__pt
东营区|服务员卫生员配菜员,东营区大胡火锅店,东营,3000-5000元/月,餐饮,None,不限,不限,https://dy.58.com/zplvyoujiudian/28050860986036x.shtml?tjfrom=pc_list_complement__135661467207009320155923610____&finalCp=0009001300000000000000000000_135661467207009320155923610&infoid=28050860986036&psid=135661467207009320155923610&entinfo=28050860986036_b&ytdzwdetaildj=0
西城|高薪聘培训老师、幼师,山东嘉童文化传媒有限公司,东营,3000-6000元/月,教育培训,"包住,交通补助,加班补助,年底双薪,五险一金",大专,不限,https://dy.58.com/zhuanye/40285561450891x.shtml?tjfrom=pc_list_complement__135661467207009320155923610____&finalCp=0009001300000000000000000000_135661467207009320155923610&infoid=40285561450891&psid=135661467207009320155923610&entinfo=40285561450891_b&ytdzwdetaildj=0
东营区|新媒体公司多个岗位招聘,东营凡默网络科技有限公司,东营,5000-9999元/月,其他招聘信息,"五险一金,包吃,饭补",本科,3-5年,https://dy.58.com/zhaopin/32500186925628x.shtml?tjfrom=pc_list_complement__135661467207009320155923610____&finalCp=0009001300000000000000000000_135661467207009320155923610&infoid=32500186925628&psid=135661467207009320155923610&entinfo=32500186925628_b&ytdzwdetaildj=0
河口区|美容师,河口区步行街珀莱雅美妆,东营,面议,美容/美发,"包吃,包住,年底双薪",不限,不限,https://dy.58.com/meirongjianshen/30634512370997x.shtml?tjfrom=pc_list_complement__135661467207009320155923610____&finalCp=0009001300000000000000000000_135661467207009320155923610&infoid=30634512370997&psid=135661467207009320155923610&entinfo=30634512370997_b&ytdzwdetaildj=0
东阳江北|高薪诚聘幼师,东阳市喜洋洋幼儿园,东阳,2400-3800元/月,幼教/早教,"五险一金,包住,周末双休,加班补助",高中,3-5年,https://dongyang.58.com/zhuanye/35290535972141x.shtml?psid=133983629207017097452527756&entinfo=35290535972141_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_133983629207017097452527756&tjfrom=pc_list_left_pt__133983629207017097452527756__117631399698825217__pt
东阳|高薪聘亲子早教课老师,东阳市爱贝教育咨询有限公司,东阳,5000-10000元/月,幼教/早教,"周末双休,加班补助,包吃,包住",中专,不限,https://dongyang.58.com/zhuanye/35343303635011x.shtml?psid=133983629207017097452527756&entinfo=35343303635011_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_133983629207017097452527756&tjfrom=pc_list_left_pt__133983629207017097452527756__117631399698825217__pt
东阳江北|售楼部置业顾问,温州若菲房产营销策划有限公司,东阳,4000-5000元/月,房产中介,"房补,五险一金",高中,不限,https://dongyang.58.com/zpfangchan/39890844243107x.shtml?tjfrom=pc_list_complement__133983629207017097452527756____&finalCp=0009001300000000000000000000_133983629207017097452527756&infoid=39890844243107&psid=133983629207017097452527756&entinfo=39890844243107_b&ytdzwdetaildj=0
世茂大道|水果店诚聘营业员（东阳）,乐清市北白象建云水果店,东阳,3300-5000元/月,超市/百货/零售,包住,不限,不限,https://dongyang.58.com/chaoshishangye/22867884443529x.shtml?tjfrom=pc_list_complement__133983629207017097452527756____&finalCp=0009001300000000000000000000_133983629207017097452527756&infoid=22867884443529&psid=133983629207017097452527756&entinfo=22867884443529_b&ytdzwdetaildj=0
东阳|英语助教老师,东阳市南市思学书法培训服务部,东阳,面议,教育培训,"周末双休,年底双薪,房补,话补,交通补助",大专,不限,https://dongyang.58.com/zhuanye/32367100188475x.shtml?tjfrom=pc_list_complement__133983629207017097452527756____&finalCp=0009001300000000000000000000_133983629207017097452527756&infoid=32367100188475&psid=133983629207017097452527756&entinfo=32367100188475_b&ytdzwdetaildj=0
东阳市…|急招东阳欧派橱柜销售顾问,东阳市白云豪格橱柜商行,东阳,5000-10000元/月,销售,包住,不限,不限,https://dongyang.58.com/yewu/32621899737912x.shtml?tjfrom=pc_list_complement__133983629207017097452527756____&finalCp=0009001300000000000000000000_133983629207017097452527756&infoid=32621899737912&psid=133983629207017097452527756&entinfo=32621899737912_b&ytdzwdetaildj=0
东阳|手工部助理,东阳市雀辉饰品有限公司,东阳,3800-4500元/月,生产管理/研发,"包吃,包住",不限,不限,https://dongyang.58.com/zpshengchan/38586074769547x.shtml?tjfrom=pc_list_complement__133983629207017097452527756____&finalCp=0009001300000000000000000000_133983629207017097452527756&infoid=38586074769547&psid=133983629207017097452527756&entinfo=38586074769547_b&ytdzwdetaildj=0
中宁县|招聘小学作业辅导老师,中宁县凹凸个性教育辅导中心,中卫,2000-4000元/月,教师/助教,"包住,包吃",大专,不限,https://zw.58.com/zhuanye/38738447249546x.shtml?psid=155905067207009203087847706&entinfo=38738447249546_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_155905067207009203087847706&tjfrom=pc_list_left_pt__155905067207009203087847706__117378780028960768__pt
旅游购…|诚聘初中作业辅导老师,中卫市沙坡头区虎奔教育培训中心有限公司,中卫,2500-5000元/月,教师/助教,"年底双薪,加班补助",大专,1-2年,https://zw.58.com/zhuanye/38541047474064x.shtml?psid=155905067207009203087847706&entinfo=38541047474064_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_155905067207009203087847706&tjfrom=pc_list_left_pt__155905067207009203087847706__117378780028960768__pt
中卫|教学主管,中卫市慧玩儿童亲子乐园,中卫,面议,教师/助教,"饭补,话补",中专,3-5年,https://zw.58.com/zhuanye/30181048581688x.shtml?psid=155905067207009203087847706&entinfo=30181048581688_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_155905067207009203087847706&tjfrom=pc_list_left_pt__155905067207009203087847706__117378780028960768__pt
横栏|招聘专员-中山区,海南恒昇电子商务有限公司,中山,5500-10000元/月,招聘专员/助理,"广告,话补,年底双薪",中专,不限,https://legoclick.58.com/jump?target=szql0z3draOWUvYf0hR8UAbfPjTvPHE1PjnzP1Tkn1P3sMPCIAd_TyEVPvEYuhwBuhnVnvm1raYYnH-6sy7WPANVujEzujbQrjw6nWnOTHmdrHmLn191P1nvn1cYTEDYnjmdPjnYn1cLnjT1nkDdn1TkTHN1njTKrHczPTDLP1DKnHNLrHTkPHEYPWnvPTDQTRGEgdKjgvQG0Lw_uyuYTHDKnE7lpA7f0A-8g1bkrRq1uy7zmv6xmh71uRq6UAQtniQlpA7f0A-8g1cknH0krHckgvu-mgwd0hRxUAqMgvF60vRtniQCpMGLgL7dpyPogvdfuARx0vR60hPCgvQ6XyRzxjDKsHDKTHDznHDznH9On1EkPjDQPWN3nWEKnTDKnEDQuyEOmhnkPBYvnycOsHELPHNVrjTOnaYOn1bvnyNvnhw6nH0KnHcQnHcQrjb1PjDzrHcvnWNOn9DQnWDQnWD3rHnYnjmvn1E3njnzTEDKP10QTHD8nTDKOUSjOOaAOpvhTEDKpZwY0Znlszql0z3draOWUvYfphqBs1qougbqFNNdFNFAFH91FNNLFHbkFH9vFNNdFN7DFNDvFhP_mgP10Aq_pyPO5gPY0h7YuyIOsAGfm-qKFhuGUh7_5HDhpMRV0jYQTyN3PLFpUjwbIAmkiYDLwaqaRYGfEy0q5EDQnHc8n198nHTdsWN1THTKnTDksWTknHmdP1Ezrj0vrj0LrjckrH9KPH0YsjN3Pk7exEDQnjTYn9DQnjTQrH0kTHcYnjIbrHNvsH66Pj0VPAD3rad6rH93symknvmLP17bm1cQrEDKnTDKTHTKTHckn1nYry7hP10zuWEduWn&adact=3&psid=196165112206963401857054629&entinfo=40654343270033_q&ytdzwdetaildj=0&finalCp=finalCp=000001230000000000110000000000000000_196165112206963401857054629&tjfrom=pc_list_left_jz__196165112206963401857054629__115913140679147520__zpjx
南头|诚聘英语老师,中山市木木岛教育培训中心有限公司,中山,6000-8000元/月,教师/助教,"年底双薪,饭补,五险一金,包住",不限,不限,https://legoclick.58.com/jump?target=szql0z3draOWUvYfXh6dmyOOuit1rHbQnWbzPHmzrHTOPZ980v6YUykKuaYLujwhuAFhmzY1uWn3sHEQryDVmynYuidbPjFbrHD3PADzn1bKPHnOnHm1PjmLnWNQPjcKTHnOrHDzrHcdPWcOnjbYTHEvnjTKPjmknTDOnWcYTH0LnEDQPH0OnjTdPjEvn1mdTHEKy-KxNDPxUA-1IAQ-uMEKnEDQTgGCmyqkpyOxrHTOgLP-mgFWp7qBmgP-gv7_UZkQsZGCmyqkpyOxnWTQP1TOnWKxuhR6IZRzuRq_UvIxmh71ugkQsA6JXMIx0gRGmvVxUyqbuRq1uy7zmv6xUA7OugFtnEDVnEDKnHD3PWbzPjnYPjEYPWNvPWEknTDkTEDQTHbLnWn3uW-hsycvPHDVPADdnad6PH0zsyNvnHEvujnLmhm1m9DQnH9vrHcYn1EYPH0vPWTznHDzTHDQrjmOnWE1PjEdnjbYrjTOPWTKTEDLP1DKni3kTEZ-f35MbcU-opmKTE7CIZwk01CfsLG1sWN3shPfUiqJUvcf5vV-XHY-wHN-Ebm-rjn-wH0-rHT-rjm-wHN-ENE-EHmhmvQ60LPkUvQGmLbq0Lwzmgw-uLb_phqBgYDhuh-8mykqniuJIydk5HDKuH9L0-G_PAwYuWKsEHIDsYFgihqKu1YqTHDQnB31ra3QnjN8PHnKnTDkTHT8njT1nWDzn1TQn10dP19krHczTHNLPakvnWTKXLYKnHTkPjcKnHTknHbLnTDvnvDdmvR6raYYrjEYsHwWuHmVrAF6mBYdPyF-PH9QmyPhnhNKTHTKTEDkTEDkuAwBrjbQmycYrjIBmhuW&adact=3&psid=196165112206963401857054629&entinfo=39912925629094_q&ytdzwdetaildj=0&finalCp=finalCp=000001230000000000110000000000000000_196165112206963401857054629&tjfrom=pc_list_left_jz__196165112206963401857054629__115913140679147520__zpjx
南头|少儿英语老师,中山市木木岛教育培训中心有限公司,中山,6000-8000元/月,教师/助教,"年底双薪,饭补,五险一金,包住",本科,不限,https://legoclick.58.com/jump?target=szql0z3draOWUvYfXh6dmyOOuit1n1c3rHN3PWTkrjbkPL980v6YUykKuaYLujwhuAFhmzY1uWn3sHEQryDVmynYuidbPjFbrHD3PADzn1bKPHnOnHm1PjmLnWNQPjcKTHn1nW9OPH9vnjT3rHTLTHEvnjTKPjmknTDOnWcYTH0LnEDQPH0OnjTdPjEvn1mdTHmKy-KxNDPxUA-1IAQ-uMEKnEDQTgGCmyqkpyOxrHTOgLP-mgFWp7qBmgP-gv7_UZkQsZGCmyqkpyOxnWTQP1TOnWKxuhR6IZRzuRq_UvIxmh71ugkQsA6JXMIx0gRGmvVxUyqbuRq1uy7zmv6xUA7OugFtnEDVnEDKnHD3PWDznHmQnWT1njmdPWNQn9DkTEDQTyRbmWc3mHmksHPWryEVPAEdPaY3nH7bsHEOrHP-mhcLnycdrTDQnH9vnHcQPWDznHE3njbLnjcdTHDQrjmQnWDvnHckPWEznWnzn1cKTEDLP1DKni3kTEZ-f35MbcU-opmKTE7CIZwk01CfsLG1sWN3shPfUiqJUvcf5vV-XHY-wHN-Ebm-rjn-wH0-rHT-rjm-wHN-ENE-EHmhmvQ60LPkUvQGmLbq0Lwzmgw-uLb_phqBgYDhuh-8mykqniuJIydk5HDKuH9L0-G_PAwYuWKsEHIDsYFgihqKu1YqTHDQnB31ra3QnjN8PHnKnTDkTHT8njTzPjczrHDzP1nLPWc3nHDLTHNLPakvnWTKXLYKnHTkPjcKnHTknHbLnT7buhuhujbzPiYkPWEksHELnHDVmHIbPzd6ujbLPH66rARhPjDKTHTKTEDkTE7WPyEOPHPhuycYm19QmHTv&adact=3&psid=196165112206963401857054629&entinfo=33289586008907_q&ytdzwdetaildj=0&finalCp=finalCp=000001230000000000110000000000000000_196165112206963401857054629&tjfrom=pc_list_left_jz__196165112206963401857054629__115913140679147520__zpjx
南头|急招少儿英语老师,中山市木木岛教育培训中心有限公司,中山,6000-8000元/月,教师/助教,"年底双薪,饭补,五险一金,包住",不限,不限,https://legoclick.58.com/jump?target=szql0z3draOWUvYfXh6dmyOOuit1rHbQnWbYnjDQPjNLPg980v6YUykKuaYLujwhuAFhmzY1uWn3sHEQryDVmynYuidbPjFbrHD3PADzn1bKPHnOnHm1PjmLnWNQPjcKTHnOrHDzrHEknHDYPH0dTHEvnjTKPjmknTDOnWcYTH0LnEDQPH0OnjTdPjEvn1mdTH0Ky-KxNDPxUA-1IAQ-uMEKnEDQTgGCmyqkpyOxrHTOgLP-mgFWp7qBmgP-gv7_UZkQsZGCmyqkpyOxnWTQP1TOnWKxuhR6IZRzuRq_UvIxmh71ugkQsA6JXMIx0gRGmvVxUyqbuRq1uy7zmv6xUA7OugFtnEDVnEDKnHD3PWbzPj0LnWTLnWmYrj0kPTDkTEDQTH-buHNvmhcdsyF6P1nVPjbYuaY3m16bsyndPHIWmH93ryNQn9DQnH9vrHcYP10znHb3PjmdPHnvTHDQrjmOnWELP1cQn1D1PHmvP1cKTEDLP1DKni3kTEZ-f35MbcU-opmKTE7CIZwk01CfsLG1sWN3shPfUiqJUvcf5vV-XHY-wHN-Ebm-rjn-wH0-rHT-rjm-wHN-ENE-EHmhmvQ60LPkUvQGmLbq0Lwzmgw-uLb_phqBgYDhuh-8mykqniuJIydk5HDKuH9L0-G_PAwYuWKsEHIDsYFgihqKu1YqTHDQnB31ra3QnjN8PHnKnTDkTHT8njTYP1bvPHN1nHTLnjcYPWDYTHNLPakvnWTKXLYKnHTkPjcKnHTknHbLnTDdmH7-uAn3PzYOmWNLsHwBnAEVrycduBYvnj9OPWw-uWEvnHmKTHTKTEDkTEDdrjPhmHDYmHuBnW6bm1c1&adact=3&psid=196165112206963401857054629&entinfo=39912940114575_q&ytdzwdetaildj=0&finalCp=finalCp=000001230000000000110000000000000000_196165112206963401857054629&tjfrom=pc_list_left_jz__196165112206963401857054629__115913140679147520__zpjx
松苑路|幼儿园教师,中山市育才幼儿园,中山,面议,幼教/早教,"包住,包吃,周末双休",大专,不限,https://zs.58.com/zhuanye/23077752551587x.shtml?psid=196165112206963401857054629&entinfo=23077752551587_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
横栏|幼师,中山市横栏胜球阳光幼儿园,中山,面议,幼教/早教,"五险一金,包吃,包住,周末双休",大专,1-2年,https://zs.58.com/zhuanye/36759787783827x.shtml?psid=196165112206963401857054629&entinfo=36759787783827_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
富华总站|大信天悦城导购/店长,广州市徊流服饰有限公司,中山,3000-6000元/月,促销/导购员,"加班补助,周末双休,房补,话补,交通补助",不限,不限,https://zs.58.com/chaoshishangye/40257749230227x.shtml?psid=196165112206963401857054629&entinfo=40257749230227_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
菊城大道|儿童引导师/摄影助理,中山小鹿来了摄影店,中山,3000-6000元/月,摄影师/摄像师,"五险一金,包住",不限,不限,https://zs.58.com/zpwentiyingshi/40665935812867x.shtml?psid=196165112206963401857054629&entinfo=40665935812867_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
彩虹大道|语数英各科老师,中山市西区朝阳教育培训中心,中山,面议,教师/助教,"五险一金,包吃,周末双休,交通补助,加班补助",大专,不限,https://zs.58.com/zhuanye/38333903795342x.shtml?psid=196165112206963401857054629&entinfo=38333903795342_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
兴中体…|英文助教,中山市星蒙教育咨询有限公司,中山,面议,教师/助教,"包吃,包住,周末双休",大专,不限,https://zs.58.com/zhuanye/40442043733282x.shtml?psid=196165112206963401857054629&entinfo=40442043733282_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
中山|直招初中英语老师,中山市智博教育咨询有限公司,中山,面议,教师/助教,交通补助,大专,不限,https://zs.58.com/zhuanye/34128813336751x.shtml?psid=196165112206963401857054629&entinfo=34128813336751_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
逢源商…|儿童摄影引导师,中山市石岐区哆啦梦儿童摄影馆,中山,面议,其他职位,,高中,不限,https://zs.58.com/zhaopin/40235567158799x.shtml?psid=196165112206963401857054629&entinfo=40235567158799_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
濠头|幼儿园教师,中山市绿茵幼儿园,中山,面议,幼教/早教,"包吃,包住,周末双休",不限,不限,https://zs.58.com/zhuanye/40233164342418x.shtml?psid=196165112206963401857054629&entinfo=40233164342418_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
兴中体…|中英文助教老师,中山市星蒙乐享教育有限公司,中山,面议,教师/助教,"包吃,包住,周末双休",大专,不限,https://zs.58.com/zhuanye/38051358956948x.shtml?psid=196165112206963401857054629&entinfo=38051358956948_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
中山港|少儿英语老师,中山火炬开发区尚德书画培训中心,中山,面议,外语教师,周末双休,本科,不限,https://zs.58.com/zhuanye/40100829441160x.shtml?psid=196165112206963401857054629&entinfo=40100829441160_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
火炬开…|急招项目经理/主管,中山市火炬开发区爱茵堡青少年活动中心,中山,面议,项目经理/主管,五险一金,大专,1-2年,https://zs.58.com/tech/40197658785960x.shtml?psid=196165112206963401857054629&entinfo=40197658785960_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
凤翔大道|淘宝美工,中山市意纳斯电器有限公司,中山,3500-7000元/月,淘宝美工,"房补,话补,交通补助,饭补,加班补助",不限,3-5年,https://zs.58.com/zptaobao/39784349397646x.shtml?psid=196165112206963401857054629&entinfo=39784349397646_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
石岐大信|幼儿教师,中山市小太阳幼儿园,中山,3000-4800元/月,幼教/早教,"包住,周末双休,五险一金,包吃,加班补助",中专,1-2年,https://zs.58.com/zhuanye/15394976285194x.shtml?psid=196165112206963401857054629&entinfo=15394976285194_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
槎桥洛|诚招园长,中山市东区全优宝贝艺术培训中心,中山,面议,幼教/早教,"包住,包吃",不限,不限,https://zs.58.com/zhuanye/35707080822857x.shtml?psid=196165112206963401857054629&entinfo=35707080822857_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
乐怡路|老师提成上不封顶,义乌市哲云电子商务商行,中山,3000-6000元/月,教师/助教,None,大专,不限,https://zs.58.com/zhuanye/38938715341729x.shtml?psid=196165112206963401857054629&entinfo=38938715341729_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
东区|客户经理,中山市裕永健康管理服务有限公司,中山,8000-12000元/月,其他职位,五险一金,本科,3-5年,https://zs.58.com/zhaopin/31496970092619x.shtml?psid=196165112206963401857054629&entinfo=31496970092619_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
中山|招聘幼教多名,中山市三乡镇德艺托儿所,中山,2800-4500元/月,幼教/早教,"五险一金,包住,包吃,年底双薪,加班补助",不限,不限,https://zs.58.com/zhuanye/38571246491679x.shtml?psid=196165112206963401857054629&entinfo=38571246491679_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
沙溪|洛基山高薪诚聘英语教师,中山市沙溪洛基山森林幼儿园,中山,面议,教师/助教,None,不限,不限,https://zs.58.com/zhuanye/38582967436325x.shtml?psid=196165112206963401857054629&entinfo=38582967436325_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
黄圃|语文老师,中山市西区翰林教育培训中心,中山,3000-5000元/月,教师/助教,"五险一金,交通补助,饭补,加班补助",高中,不限,https://zs.58.com/zhuanye/32423007702604x.shtml?psid=196165112206963401857054629&entinfo=32423007702604_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_196165112206963401857054629&tjfrom=pc_list_left_pt__196165112206963401857054629__115913140679147520__pt
