Job_name,Company,Region,Salary,Job_Category,Welfare,Edu_require,Experience,Require_num,Job_description
襄阳|诚聘心理老师包食宿,襄阳心悦教育咨询有限公司,襄阳,3000-5000元/月,教师/助教,"包住,包吃,加班补助,话补",本科,不限,,
樊城区|万达亲子老师五险一金,襄阳慧迪全脑潜能开发科技有限公司,襄阳,3000-6000元/月,招生/课程顾问,"年底双薪,包吃,五险一金,加班补助",大专,1-2年,,
樊城区|万达亲子老师五险一金,襄阳慧迪全脑潜能开发科技有限公司,襄阳,3000-6000元/月,教学/教务管理,"年底双薪,包吃,五险一金,加班补助",大专,1-2年,,
樊城区|万达亲子老师五险一金,襄阳慧迪全脑潜能开发科技有限公司,襄阳,3000-6000元/月,学术研究/科研,"年底双薪,包吃,五险一金,加班补助",大专,1-2年,,
樊城区|万达/东方爱婴/早教老师,襄阳慧迪全脑潜能开发科技有限公司,襄阳,3000-6000元/月,幼教/早教,"五险一金,包吃,加班补助,话补",不限,不限,,
勐海县|餐饮经理+五险+包吃住,西双版纳云茶壹号基地旅游发展有限公司,西双版纳,5000-8000元/月,餐饮管理,"广告,包吃,包住",不限,不限,,
景洪|招生办公室老师+五险,西双版纳凯米早期教育咨询服务有限公司,西双版纳,4000-8000元/月,教师/助教,"五险一金,周末双休,年底双薪,加班补助,包住",大专,不限,,
景洪|周末作文辅导老师,景洪市玖玖教育咨询有限公司,西双版纳,3000-6000元/月,教师/助教,"包吃,包住,房补,话补,饭补",不限,不限,,
景洪|课外辅导+五险+包吃住,西双版纳凯米早期教育咨询服务有限公司,西双版纳,4000-8000元/月,教师/助教,"五险一金,周末双休,年底双薪,加班补助,包住",大专,不限,,
景洪|帘创优家/导购员-待遇佳,景洪市筑居装饰店,西双版纳,3000-6000元/月,超市/百货/零售,"包住,包吃,年底双薪,交通补助,加班补助",不限,不限,,
景洪|TAta木门/销售代表,曼弄枫玉达建材经营部,西双版纳,3000-6000元/月,超市/百货/零售,包吃,不限,不限,,
龙舟广场|易宏高薪聘请销售合伙人,西双版纳易宏房地产经纪有限公司,西双版纳,5500-11000元/月,销售,"五险一金,年底双薪,话补,房补",不限,1-2年,,
景洪|筑居装饰/业务员-待遇佳,景洪市筑居装饰店,西双版纳,3000-6000元/月,销售,包吃,不限,不限,,
景洪|高薪咨询顾问/福利超好,平安普惠信息服务有限公司西双版纳分公司,西双版纳,6000-12000元/月,销售,None,大专,不限,,
景洪|诚聘初高中各科教师,景洪种玉学堂信息咨询服务中心,西双版纳,7000-12000元/月,教育培训,,本科,不限,,
西宁|物理老师,西宁优才教育咨询服务有限公司,西宁,面议,教学/教务管理,None,大专,不限,,
胜利路|西宁市城西东方幼教中心,西宁市城西东方幼教中心,西宁,面议,幼教/早教,"包吃,周末双休",不限,不限,,
海湖新区|急招高薪幼儿教师,青海晨航教育咨询服务有限公司,西宁,3000-5000元/月,教师/助教,"话补,交通补助,饭补",不限,不限,,
仓门街|幼儿教师,西宁市城中区*幼儿园,西宁,2000-3000元/月,幼教/早教,"包吃,周末双休",大专,不限,,
城中区|初高中英语,西宁环球优学教育培训学校,西宁,3000-5000元/月,教师/助教,"五险一金,包住,话补,交通补助,饭补",本科,不限,,
五四大街|美术老师,西宁市水木年华教育培训学校,西宁,3000-5000元/月,教师/助教,"房补,五险一金,话补,交通补助",不限,不限,,
东大街|初中数学教师,西宁环球优学教育培训学校,西宁,4000-6000元/月,教师/助教,"五险一金,话补,包住,交通补助",本科,1-2年,,
昆仑东路|幼儿园教师,西宁市城东区昌运蒙台梭利幼儿园,西宁,2500-3500元/月,教师/助教,"五险一金,周末双休,话补,交通补助,饭补",大专,1-2年,,
万达广场|教师,青海晨航教育咨询服务有限公司,西宁,3000-5000元/月,教师/助教,"话补,交通补助,饭补",不限,不限,,
城中区|诚聘高中化学老师,西宁环球优学教育培训学校,西宁,4000-8000元/月,教师/助教,"五险一金,包住,房补,话补,交通补助",本科,不限,,
城中区|高中物理老师,西宁环球优学教育培训学校,西宁,4000-8000元/月,教师/助教,"五险一金,包住,房补,话补,交通补助",本科,不限,,
海湖新区|教师,青海晨航教育咨询服务有限公司,西宁,面议,教师/助教,"五险一金,话补,交通补助,饭补,加班补助",不限,不限,,
海湖新区|幼儿教师,青海晨航教育咨询服务有限公司,西宁,面议,教师/助教,"五险一金,话补,交通补助,饭补,加班补助",不限,不限,,
海湖新区|急招教师多名+五险+补助,青海晨航教育咨询服务有限公司,西宁,3000-5000元/月,教师/助教,"话补,交通补助,饭补",大专,不限,,
夏都大街|爆单招送餐员无押金1万+,包头市星速运输有限责任公司,西宁,5000-8000元/月,餐饮,"五险一金,包吃,包住,年底双薪,话补",不限,不限,,
西大街|站点爆单急招送餐员+补贴,包头市星速运输有限责任公司,西宁,5000-8000元/月,餐饮,"五险一金,包住,年底双薪,话补,交通补助",不限,不限,,
昆仑中路|运维工程师+五险一金双休,西宁秦青电子科技有限公司,西宁,6000-8000元/月,计算机/互联网/通信,"五险一金,年底双薪,交通补助,周末双休,加班补助",中专,不限,,
夏都大街|整形医生,青海康华整形美容医院有限公司,西宁,面议,医院/医疗/护理,"包吃,包住,五险一金",本科,3-5年,,
昆仑中路|人力资源主管+双休,西宁秦青电子科技有限公司,西宁,面议,人事/行政/后勤,"五险一金,年底双薪,周末双休,交通补助,加班补助",大专,1-2年,,
城西区|香格里拉理货/防损+年底双薪…,青海新华百货商业有限公司,西宁,2300-2800元/月,超市/百货/零售,"五险一金,年底双薪,加班补助",不限,不限,,
灞桥区|心理学老师,陕西久之阳科技发展有限公司,西安,6000-12000元/月,教师/助教,None,本科,不限,,
西安|学术助理,西安慧云医疗科技有限公司,西安,面议,其他职位,"五险一金,周末双休",大专,1-2年,,
陕西大…|直聘早教老师,西安简稚园托育服务有限公司,西安,面议,幼教/早教,"包住,包吃,五险一金",大专,3-5年,,
航天城|托管辅导老师剑桥英语老师,西安海贝信息科技有限公司,西安,3000-4000元/月,教师/助教,"话补,交通补助,加班补助",本科,3-5年,,
北大街|幼儿老师,立新恳悦幼儿园,西安,2000-3000元/月,幼教/早教,"包吃,包住,周末双休",大专,1年以下,,
北二环…|主班教师,西安市未央区丰景雅苑幼儿园,西安,3000-3500元/月,幼教/早教,"包住,包吃,周末双休",大专,1-2年,,
辛家庙|心理咨询师,西安爱弥儿艺术文化传播有限公司,西安,面议,心理医生,None,不限,不限,,
韦曲|主班老师,陕西美域商贸有限公司,西安,面议,教师/助教,"包吃,周末双休,话补,加班补助,交通补助",不限,不限,,
朝阳门|助听器验配师,西安杰闻听力技术设备有限公司,西安,4500-9000元/月,医疗器械销售,"五险一金,周末双休,年底双薪",高中,3-5年,,
自强西路|钢琴老师,西安锦荣人力资源有限责任公司,西安,4000-5500元/月,音乐/美术教师,"求职保障,五险一金,交通补助,饭补",大专,不限,,
席王|幼教,银川市兴庆区小萤星艺术培训中心（有限公司）,西安,3000-5000元/月,幼教/早教,"五险一金,周末双休",大专,1-2年,,
边家村|团队经理,西安本初教育科技有限公司,西安,8000-10000元/月,销售经理/主管,周末双休,大专,不限,,
尚勤路|幼教/早教,森林精灵文化发展（大连）有限公司,西安,3000-5000元/月,幼教/早教,加班补助,不限,不限,,
长乐坊|幼师,西安启蒙高智幼儿园,西安,3000-5000元/月,教师/助教,"包吃,年底双薪,周末双休,加班补助,包住",中专,不限,,
雁塔区|幼儿园园长,西安攀森教育科技有限公司,西安,6000-8000元/月,幼教/早教,"包吃,周末双休,五险一金,包住,加班补助",本科,3-5年,,
泾渭新城|金色摇篮高新招聘幼儿教师,西安莲湖金色摇篮世纪城幼儿园,西安,3000-5000元/月,幼教/早教,"五险一金,包吃,周末双休,房补,加班补助",不限,不限,,
东五路|保险外勤,中国人寿保险股份有限公司西安市新城支公司,西安,6000-8000元/月,储备经理人,周末双休,大专,不限,,
大明宫|服装设计老师,陕西天茁教育科技有限公司,西安,3000-4500元/月,服装设计,"加班补助,交通补助",不限,不限,,
胡家庙|幼儿园老师,西安市碑林区韩拾壹儿童摄影工作室,西安,面议,幼教/早教,None,大专,1-2年,,
莲湖区|招古筝、吉他、笛子教师,西安睿尚托教企业管理有限责任公司,西安,面议,教师/助教,"包住,包吃,五险一金,加班补助",不限,不限,,
十里铺|小学老师,商洛菲儿教育发展有限公司,西安,面议,小学老师,"五险一金,话补,交通补助",不限,不限,,
雁环中路|高薪幼儿主班教师,西安市雁塔区立丰联盟新城幼儿园,西安,3500-4500元/月,幼教/早教,"包吃,周末双休,包住,五险一金",大专,1-2年,,
灞桥区|少儿美术培训,西安美仑房地产营销策划有限公司,西安,面议,教师/助教,"房补,话补,加班补助,交通补助",不限,不限,,
经济技…|小提琴老师,陕西大米王国实业有限公司,西安,5000-10000元/月,音乐/美术教师,"交通补助,加班补助",不限,不限,,
阎良区|编程老师,西安市阎良区学成教育培训中心有限公司,西安,4000-8000元/月,教师/助教,"饭补,加班补助,交通补助,周末双休",不限,不限,,
电子正街|诚招幼儿教师,西安市雁塔区双维花溪湾三宝双喜幼儿园,西安,面议,教师/助教,"周末双休,饭补",本科,不限,,
大明宫|托辅中心全职老师,西安首朗伟能电力工程有限公司,西安,2500-3500元/月,教师/助教,"包吃,周末双休,包住",本科,1-2年,,
明德门|幼少儿手工老师,陕西后创里品牌管理有限公司,西安,3500-6000元/月,幼教/早教,"包住,年底双薪,加班补助",大专,不限,,
草滩|托管老师北郊大学城附近,西安思贝斯教育科技有限公司,西安,面议,教师/助教,"五险一金,包吃,年底双薪,房补,话补",本科,不限,,
市图书馆|诚聘有经验电话业务,北京世纪蓝梦教育科技中心,西安,5000-8000元/月,电话销售,"周末双休,交通补助,加班补助,饭补,话补",大专,3-5年,,
航天一小|高薪诚聘幼儿教师,西安云旗教育科技有限责任公司,西安,3000-6000元/月,教师/助教,"包住,加班补助",大专,1-2年,,
北客站|大堂副理,陕西环宇盛瑞酒店管理有限公司,西安,面议,大堂副理,"包吃,包住",不限,不限,,
咸阳|人事专员,陕西安诚信供应链管理有限公司,西安,3000-5000元/月,人事专员/助理,求职保障,本科,3-5年,,
解放路|钢琴吉他老师,西安艺竹乐器有限公司*分公司,西安,面议,音乐/美术教师,None,不限,不限,,
经济技…|直聘幼师,陕西爱知慧心教育管理咨询有限公司,西安,面议,幼教/早教,"加班补助,周末双休,包吃,包住",不限,不限,,
魏都城区|朗明教育招生顾问+升职快,许昌朗明教育咨询有限公司,许昌,5000-6000元/月,招生/课程顾问,广告,大专,不限,,
魏都城区|温暖有爱的国学老师,许昌格物明道文化传播有限公司,许昌,3500-7000元/月,幼教/早教,"话补,交通补助",大专,1-2年,,
许昌|月休10天急招英语老师,爱林英语,许昌,4000-8000元/月,教师/助教,"五险一金,周末双休,加班补助,房补",不限,不限,,
许昌|4000+招专业英语教师,爱林英语,许昌,4000-8000元/月,英语翻译,"五险一金,加班补助",本科,不限,,
魏都区|一对一（初中英语老师）,郑州大山教育科技股份有限公司,许昌,3000-6000元/月,教师/助教,"五险一金,加班补助,包住",本科,3-5年,,
魏都城区|幼教,许昌艺林教育信息咨询有限公司,许昌,3000-5000元/月,幼教/早教,None,不限,不限,,
许昌|大山外语高薪急招数学老师,河南广深文化传媒有限公司,许昌,2500-5000元/月,教师/助教,"五险一金,话补",大专,不限,,
魏都区|高薪急聘幼小老师,许昌丰德启睿教育咨询有限公司,许昌,2000-4000元/月,幼教/早教,None,大专,不限,,
许昌|许昌华兴幼儿园诚聘幼师,许昌华兴艺术,许昌,2200-4400元/月,幼教/早教,周末双休,中专,不限,,
其他|理赔,阳光财产保险股份有限公司许昌中心支公司,许昌,3000-6000元/月,理赔专员/顾问,"五险一金,周末双休",本科,不限,,
许昌|直招高薪幼师,许昌市魏都区俎庄幼儿园,许昌,面议,幼教/早教,"包吃,包住,周末双休",不限,不限,,
魏都城区|初露教育高薪诚聘奥数老师,许昌市恒尊网络科技有限公司,许昌,3000-4000元/月,教师/助教,None,大专,不限,,
建安区|理赔查勘人伤,阳光财产保险股份有限公司许昌中心支公司,许昌,4000-7000元/月,保险核保,"五险一金,周末双休",大专,不限,,
襄城县|招聘语数英三科老师,襄城县茨沟乡新起点小学,许昌,2000-3000元/月,教师/助教,"五险一金,包吃,包住,交通补助",中专,不限,,
建安区|五女店英语老师,许昌五女店实验学校,许昌,3000-4000元/月,英语翻译,"包吃,包住,五险一金,周末双休",大专,不限,,
魏都区|大四实习生初高中教师,河南省私塾世纪教育咨询有限责任公司,许昌,3000-5000元/月,教师/助教,五险一金,本科,不限,,
许昌|禹州奥兰德幼儿园诚聘幼师,许昌华兴艺术,许昌,1500-3000元/月,幼教/早教,周末双休,中专,不限,,
许昌|诚聘包食宿优秀教师,许昌市魏都区俎庄幼儿园,许昌,面议,幼教/早教,"包吃,包住,周末双休,加班补助",中专,不限,,
许昌|潩水路幼儿园招聘幼师,许昌华兴艺术,许昌,2200-4400元/月,幼教/早教,周末双休,不限,不限,,
诸城|诸城瑞吉欧幼儿园班主任,山东财金知远教育科技股份有限公司,诸城,2500-3200元/月,幼教/早教,"包吃,周末双休,包住,五险一金",大专,不限,,
诸城城区|急聘老师高薪,诸城市源府禄教育咨询中心,诸城,5000-10000元/月,教师/助教,"五险一金,加班补助,饭补,话补,房补",大专,不限,,
诸城城区|澳美思招聘行政专员,诸城市澳美思国际英语,诸城,2500-5000元/月,人事/行政/后勤,五险一金,大专,不限,,
城区|英语老师,诸城市善学教育科技有限公司,诸城,5000-8000元/月,教育培训,五险一金,本科,不限,,
诸城|教务助理,诸城市澳美思国际英语,诸城,2500-4000元/月,教育培训,五险一金,大专,不限,,
暨阳街道|高薪急聘科学老师+五险,诸暨市述道艺术培训有限公司,诸暨,面议,初中教师,"五险一金,包吃,话补,交通补助,加班补助",本科,不限,,
暨阳街道|高薪诚聘小学教师,诸暨市桔灯艺术培训中心,诸暨,3000-6000元/月,教师/助教,"五险一金,包吃,话补,交通补助,饭补",大专,不限,,
诸暨市区|乐高机器人教师,深圳市创思乐机器人科技有限公司,诸暨,3500-7000元/月,教师/助教,"五险一金,饭补,加班补助",不限,1-2年,,
诸暨|五险一金中小学各学科教师,诸暨市思华教育咨询有限公司,诸暨,5000-8000元/月,教师/助教,"五险一金,包吃,包住,年底双薪,房补",不限,不限,,
诸暨市区|幼儿老师,浙江泽宇教育培训服务有限公司,诸暨,3000-6000元/月,幼教/早教,"五险一金,包住,交通补助,加班补助",不限,不限,,
暨阳街道|高薪急聘英语老师+五险,诸暨市述道艺术培训有限公司,诸暨,面议,初中教师,"五险一金,包吃,交通补助,加班补助",不限,不限,,
诸暨市区|京东五星促销员五险一金,江苏五星电器有限公司,诸暨,面议,超市/百货/零售,"五险一金,饭补",不限,不限,,
诸暨市区|东鹏瓷砖诚聘销售代表,诸暨市加博家居有限公司,诸暨,4000-8000元/月,销售,"话补,交通补助,饭补,包吃,五险一金",高中,不限,,
诸暨|高新诚聘美容店长,诸暨市瑶秀美容有限公司,诸暨,面议,美容/美发,"包住,饭补,交通补助",不限,不限,,
诸暨|诸暨某银行大堂经理,浙江研通信息科技有限公司,诸暨,3200-3400元/月,金融/银行/证券/投资,None,大专,不限,,
诸暨|美容师,诸暨市瑶秀美容有限公司,诸暨,面议,美容/美发,"包住,饭补",不限,不限,,
谷城县|财务,谷城积木家装饰工程有限公司,谷城,2500-3500元/月,财务/审计/统计,"包住,话补,五险一金",中专,1年以下,,
象山市区|象山急聘美容师熟手6K起,福建资柏氏生物科技有限公司,象山,6000-10000元/月,美容/美发,"五险一金,加班补助,包住",不限,不限,,
港北区|社工实习生,贵港市同德社会工作服务中心,贵港,面议,其他职位,None,大专,不限,,
港北区|设计师,贵港市港北区叁陆零美容美发中心,贵港,5000-8000元/月,发型师,"五险一金,包吃,包住,年底双薪,房补",不限,3-5年,,
港北区|社工,贵港市同德社会工作服务中心,贵港,面议,其他职位,None,大专,不限,,
港北区|年薪6至15万数理化教师,贵港市戴氏教育信息咨询有限公司,贵港,8000-12000元/月,教育培训,"求职保障,五险一金",本科,不限,,
港南区|营销中心策划专员,广西昌桂源投资有限公司,贵港,3500-6000元/月,房产中介,"五险一金,话补,饭补,包住,包吃",不限,不限,,
三桥|高薪急聘+月嫂催乳师保姆,贵州省居居邦企业管理有限公司,贵阳,8000-12500元/月,月嫂,"广告,求职保障",不限,不限,,
贵安新区|幼儿园招老师执行园长,云南贝特教育信息咨询有限公司,贵阳,2000-4000元/月,幼教/早教,"周末双休,加班补助,包住,包吃",大专,不限,,
小河平桥|晶晶幼儿园副园长,贵州瑞天耀科技有限公司,贵阳,3000-5000元/月,幼教/早教,包吃,不限,不限,,
大营坡|幼儿老师（急招））,贵阳星之梦教育咨询有限公司,贵阳,面议,教师/助教,"包吃,包住,周末双休,话补",中专,不限,,
花果园|教务管理,贵阳南明区德大教育培训学校,贵阳,面议,教学/教务管理,"五险一金,包住,饭补,周末双休,加班补助",大专,1年以下,,
观山湖…|招幼师3K包吃住,贵州丽风秀商贸有限公司,贵阳,2000-3000元/月,幼教/早教,"五险一金,包住,包吃",不限,不限,,
金珠路|高薪数学老师+4500,贵州观山湖雄晨灵电子,贵阳,3500-6000元/月,教师/助教,"五险一金,周末双休,加班补助,年底双薪",本科,不限,,
未来方舟|幼教老师,贵州优欣源教育咨询有限公司,贵阳,3000-6000元/月,幼教/早教,"五险一金,房补,话补,交通补助,饭补",大专,不限,,
大营坡|招聘学前教育老师,贵阳昂立教育传播中心,贵阳,3000-5000元/月,幼教/早教,"五险一金,包住,包吃,年底双薪,周末双休",大专,不限,,
观山湖…|美术教师,贵阳卜心少儿美术课程设计工作室（普通合伙）,贵阳,4000-8000元/月,教师/助教,"五险一金,话补",本科,不限,,
观山湖|儿童逗笑师,贵阳碧玲婚纱摄影中心,贵阳,3000-5000元/月,幼教/早教,"加班补助,五险一金",技校,不限,,
会展城|诚聘高中物理教师,贵州蕴才教育信息咨询有限公司,贵阳,面议,教师/助教,年底双薪,本科,1-2年,,
云岩区|幼儿英语教师高薪,贵阳市云岩区趣味ABC英语,贵阳,3000-5000元/月,教师/助教,"五险一金,交通补助,加班补助,饭补,周末双休",本科,不限,,
花果园|花果园校区小学语数教师,贵阳南明区阳光语言学校,贵阳,3500-7000元/月,小学老师,"五险一金,房补,话补,交通补助,饭补",本科,3-5年,,
观山湖…|高薪招幼师3K包吃住五险,贵州丽风秀商贸有限公司,贵阳,2000-3000元/月,幼教/早教,"五险一金,包住,包吃",不限,不限,,
钟山县|幼儿园老师,桂林市舞韵文化传媒有限公司,贺州,2600-3500元/月,幼教/早教,"包吃,包住",不限,不限,,
八步区|美容师,贺州妙善美医疗美容有限公司,贺州,3000-6000元/月,美容/美发,"五险一金,包吃,包住,加班补助",不限,不限,,
八步区|医美平面设计师,贺州妙善美医疗美容有限公司,贺州,3000-6000元/月,美术/设计/创意,"五险一金,包吃,包住,加班补助",大专,不限,,
八步区|室内设计师+五险+福利,广西虹居装饰工程有限公司,贺州,面议,美术/设计/创意,"包吃,话补",大专,3-5年,,
雁江区|急聘小学初中英语教师,资阳市雁江区思嘉培训学校有限公司,资阳,4000-8000元/月,教师/助教,"五险一金,交通补助",大专,不限,,
乐至县|直聘医药代表,四川筠灵医药科技有限公司,资阳,4000-6000元/月,销售,五险一金,不限,不限,,
正兴街|经纪人,资阳市雁江区玛雅信峰经纪服务部,资阳,5000-10000元/月,房产中介,"包住,包吃,年底双薪,周末双休,加班补助",不限,不限,,
正兴街|资阳诚聘房产经纪人,成都大唐房屋中介有限公司,资阳,6000-10000元/月,房产中介,"话补,交通补助,年底双薪",不限,不限,,
雁江区|急招KTV服务员+包吃住,成都市新都区东爵歌厅,资阳,面议,影视/娱乐/休闲,"包吃,包住,年底双薪",不限,不限,,
雁江区|急聘包间服务员+包吃住,成都市新都区东爵歌厅,资阳,面议,影视/娱乐/休闲,"包吃,包住,年底双薪",不限,不限,,
正兴街|销售代表,资阳市雁江区玛雅兴鑫经纪服务部,资阳,4000-8000元/月,销售,None,不限,不限,,
正兴街|诚聘销售+一对一带教,四川雁巢房地产经纪服务有限责任公司,资阳,5000-10000元/月,销售,交通补助,不限,不限,,
雁江区|导购,资阳市雁江区精新家具经营部,资阳,3000-6000元/月,销售,"话补,加班补助",高中,不限,,
资阳|设计师,乐至县先达饰材经营部,资阳,4000-8000元/月,美术/设计/创意,None,不限,不限,,
赣州|教育心理学主讲教师,赣州市优迈思教育信息咨询有限公司,赣州,面议,教师/助教,"包住,加班补助",本科,不限,,
于都县|急聘前台文员,赣州远大教育咨询有限公司,赣州,3000-5000元/月,教师/助教,求职保障,不限,不限,,
赣州|教师/助教,爱比立教育咨询（赣州）有限公司,赣州,2500-4999元/月,教师/助教,"包住,包吃,交通补助,加班补助,饭补",大专,不限,,
八一四…|初中数学老师,爱比立教育咨询（赣州）有限公司,赣州,3500-7000元/月,教师/助教,"包住,包吃,话补,房补,饭补",本科,不限,,
开发区…|吉他老师及葫芦丝老师,赣州经济技术开发区古月音乐艺术琴行,赣州,面议,音乐/美术教师,"周末双休,饭补",本科,不限,,
信丰县|新巢装饰室内设计师,信丰县时尝鲜商店,赣州,面议,室内装潢设计,包吃,不限,不限,,
章江新区|急招培训讲师,江西缔瑞源生物科技有限公司,赣州,4000-7000元/月,培训师/讲师,"包住,饭补,话补",大专,3-5年,,
章贡区|爵士鼓教师,赣州加乐罗兰文化传媒有限公司,赣州,面议,教师/助教,"五险一金,房补,饭补",大专,不限,,
厚德路|高中物理老师,赣州市为学教育培训学校,赣州,5000-8000元/月,教师/助教,"五险一金,房补",本科,不限,,
赣州|诚聘养生足浴店店长+总监,章贡区润足堂沐足按摩服务中心,赣州,8000-15000元/月,酒店,"包吃,年底双薪,包住,交通补助",不限,3-5年,,
赣州|年薪二十万主播岗位等你来,赣州市群英文化传媒有限公司,赣州,8000-16000元/月,影视/娱乐/休闲,"包住,包吃,年底双薪",不限,不限,,
瑞金|万元高薪包吃住足疗师,瑞金市维纳斯休闲娱乐中心,赣州,8000-12000元/月,保健按摩,"包吃,包住,加班补助",不限,不限,,
中央公园|园林景观施工员,上海超海园林绿化有限公司,赣州,面议,建筑,"五险一金,包吃,包住",不限,不限,,
赣南大道|电商美工,赣州君瀚家具有限公司,赣州,3000-4500元/月,淘宝职位,包吃,不限,1-2年,,
赤壁市区|诚招纺织工高薪细纱教练,赤壁市天成线业有限公司,赤壁,4000-6000元/月,普工/技工,"五险一金,包吃,包住",不限,不限,,
赤壁市区|保安员,赤壁颐康泉健康服务有限公司,赤壁,2800-4000元/月,家政保洁/安保,"包吃,包住,加班补助,五险一金,年底双薪",不限,不限,,
赤壁其他|直聘客服高薪加奖金,深圳市皓月坊贸易有限公司,赤壁,3000-6000元/月,淘宝职位,饭补,中专,不限,,
赤壁市区|软装窗帘墙布销售顾问,赤壁鼎盛布艺有限责任公司,赤壁,5000-10000元/月,销售,None,中专,不限,,
赤壁市区|执业药师,赤壁市百姓大药房,赤壁,面议,销售,五险一金,不限,不限,,
万达广场|情商教师/心理学教师,红山区亿婴天使婴幼儿06岁早期教育中心,赤峰,3000-6000元/月,教师/助教,"五险一金,包住,年底双薪,话补,加班补助",大专,不限,,
哈达街|美林华苑幼儿园招聘幼师,赤峰市红山区美林华苑幼儿园,赤峰,面议,幼教/早教,"包住,包吃",大专,1-2年,,
桥北新区|市场专员（五险）,赤峰纬恒教育咨询有限公司,赤峰,面议,市场专员/助理,五险一金,大专,3-5年,,
附属医院|招聘初高中物理教师,赤峰多元教育咨询服务有限公司,赤峰,5000-10000元/月,教师/助教,None,本科,1-2年,,
新城区|急聘语文识字速算拼音教师,赤峰市瀚韬教育培训学校有限公司,赤峰,4000-6000元/月,教师/助教,None,大专,3-5年,,
赤峰|新城区-初/高中各科教师,赤诚教育,赤峰,5000-10000元/月,教师/助教,None,不限,不限,,
英金路|十万年薪聘初高中文科教师,赤峰方拓教育培训有限公司,赤峰,5000-10000元/月,教师/助教,"话补,五险一金",本科,不限,,
红山区|学派教育聘英语老师五险,赤峰学派教育咨询有限公司,赤峰,3000-6000元/月,教师/助教,"五险一金,话补,交通补助",大专,1-2年,,
长青街|教师编培训教师编考试,赤峰市得到教育培训学校有限公司,赤峰,面议,兼职教师,None,大专,不限,,
芳草路|舞蹈教师,红山区骄阳舞蹈工作室,赤峰,面议,教师/助教,交通补助,不限,不限,,
全宁街|红杉树智能英语招聘教师,松山区红杉树英语软件销售部,赤峰,5000-9000元/月,教师/助教,"交通补助,加班补助,话补",本科,不限,,
附属医院|招聘初中高中英语教师,赤峰多元教育咨询服务有限公司,赤峰,5000-10000元/月,教师/助教,None,本科,1-2年,,
芳草路|高薪诚聘优秀舞蹈教师,红山区骄阳舞蹈工作室,赤峰,面议,教师/助教,交通补助,不限,不限,,
附属医院|诚招初高中数学教师,赤峰多元教育咨询服务有限公司,赤峰,5000-10000元/月,教师/助教,None,本科,1-2年,,
松山区|民族舞拉丁舞主教助教老师,红山区骄阳舞蹈工作室,赤峰,面议,教师/助教,None,大专,不限,,
长青街|作文教师,赤峰市红山区司宙作文辅导学校,赤峰,5000-10000元/月,教育培训,None,大专,不限,,
桥北新区|高薪急聘学前教育幼师,红山区巴学园学生校外托管中心,赤峰,3000-5000元/月,教育培训,加班补助,不限,不限,,
昭乌达路|高薪聘房产店长,赤峰中置佳房地产经纪有限公司,赤峰,5000-10000元/月,销售,话补,不限,3-5年,,
昭乌达路|保底3千聘房产经纪人,赤峰中置佳房地产经纪有限公司,赤峰,4000-8000元/月,销售,话补,不限,不限,,
长青街|高薪聘请销售代表,内蒙古骏普财务咨询服务有限公司,赤峰,5000-10000元/月,销售,"五险一金,交通补助,话补",不限,不限,,
松山区…|幼师,赤峰市松山区英才幼儿园,赤峰,面议,教育培训,"包吃,包住",大专,不限,,
长青街|销售团队经理,内蒙古骏普财务咨询服务有限公司,赤峰,6000-12000元/月,销售,"五险一金,交通补助,话补",不限,1-2年,,
西域药店|销售储备经理,赤峰鸿锦房地产经纪有限公司,赤峰,面议,销售,房补,中专,不限,,
赤峰|狮桥直招货运司机,天津狮桥国际物流有限公司,赤峰,15000-20000元/月,司机/交通服务,"加班补助,交通补助",不限,不限,,
临潢大街|高薪诚聘保育员,喀喇沁旗金色摇篮幼儿园,赤峰,3000-5000元/月,家政保洁/安保,None,大专,不限,,
白塔区|教学教务管理,辽宁龙程教育发展集团有限公司,辽阳,5000-10000元/月,教学/教务管理,"包住,五险一金,加班补助",本科,不限,,
宏伟区…|教师,辽阳市宏伟区斯诺外国语培训学校,辽阳,3000-6000元/月,教师/助教,"五险一金,饭补",大专,不限,,
文圣区|幼儿教师,辽阳市文圣区北师大新标准实验幼儿园,辽阳,面议,教师/助教,"包吃,周末双休,加班补助",大专,1-2年,,
辽阳|外卖员,文圣区家家达餐饮配送服务中心,辽阳,4000-8000元/月,物流/仓储,"话补,加班补助",不限,不限,,
白塔区|康师傅业务员（辽阳）,沈阳顶益食品有限公司,辽阳,3000-3500元/月,销售,"五险一金,交通补助",高中,不限,,
万达广场|辽阳万达巧虎急聘销售,倍乐生商贸（中国）有限公司,辽阳,3000-5000元/月,超市/百货/零售,None,不限,1-2年,,
达川区|教育心理学,四川升源教育管理有限公司,达州,4000-6000元/月,教育产品开发,"包吃,包住,五险一金,周末双休,加班补助",不限,不限,,
好一新|主班教师,达州市通川区新天地幼儿园,达州,面议,教师/助教,"包吃,周末双休,话补,交通补助,加班补助",大专,3-5年,,
通川区|教学主管,四川美赋教育科技有限公司,达州,3800-4500元/月,教学/教务管理,"周末双休,交通补助,加班补助,饭补,五险一金",本科,1-2年,,
通川区|行政经理,四川欣业万象装饰设计工程有限公司,达州,面议,行政经理/主管,"加班补助,话补,年底双薪",大专,3-5年,,
